task,fold,model,attack,epsilon,target_label,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_classes,num_features,num_targetable,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features,time_window
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.2,3,0.8414570230607966,0.8414861850699382,0.5366876310272537,0.463903595781338,0.3047693920335429,0.5189163942083139,0.8105345911949685,6,716,2141,20.0,19.0,0.015789473684210527,,,,, (1hours)
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.2,3,0.8414570230607966,0.8414861850699382,0.5487421383647799,0.5438983459385597,0.2927148846960167,0.5217188229799159,0.8105345911949685,6,716,2141,,,,170.0,280.0,200.0,, (1hours)
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.2,3,0.8414570230607966,0.8414861850699382,0.7955974842767296,0.7946687624893356,0.04585953878406701,0.08173750583839327,0.8105345911949685,6,716,2141,,,,,,,175.0, (1hours)
multi_targeted_non_malicious,1,RF,FGSM-SNN-targeted-benign,0.3,3,0.8414570230607966,0.8414861850699382,0.5374737945492662,0.45331460818340263,0.30398322851153037,0.17888836992059784,0.8105345911949685,6,716,2141,,,,,,,, (1hours)
multi_targeted_non_malicious,1,RF,PGD-10-SNN-targeted-benign,0.3,3,0.8414570230607966,0.8414861850699382,0.5427148846960168,0.4677285989537858,0.2987421383647798,0.4675385333956095,0.8105345911949685,6,716,2141,10.0,10.0,0.03,,,,, (1hours)
multi_targeted_non_malicious,1,RF,PGD-20-SNN-targeted-benign,0.3,3,0.8414570230607966,0.8414861850699382,0.5416666666666666,0.46615175837543354,0.29979035639413,0.4796823914058851,0.8105345911949685,6,716,2141,20.0,19.0,0.015789473684210527,,,,, (1hours)
multi_targeted_non_malicious,1,RF,BBA-targeted-benign,0.3,3,0.8414570230607966,0.8414861850699382,0.4916142557651992,0.4694200747664972,0.34984276729559743,0.6235404016814573,0.8105345911949685,6,716,2141,,,,170.0,280.0,200.0,, (1hours)
multi_targeted_non_malicious,1,RF,DBA-style-targeted-benign,0.3,3,0.8414570230607966,0.8414861850699382,0.7955974842767296,0.7946687624893356,0.04585953878406701,0.08173750583839327,0.8105345911949685,6,716,2141,,,,,,,175.0, (1hours)
multi_targeted_non_malicious,1,DT,FGSM-SNN-targeted-benign,0.05,3,0.8178721174004193,0.8173879344522669,0.429769392033543,0.39471213118668286,0.38810272536687634,0.2660049627791563,0.8131551362683438,6,716,2015,,,,,,,, (1hours)
multi_targeted_non_malicious,1,DT,PGD-10-SNN-targeted-benign,0.05,3,0.8178721174004193,0.8173879344522669,0.4719601677148847,0.43386274994167706,0.3459119496855346,0.4307692307692308,0.8131551362683438,6,716,2015,10.0,3.0,0.1,,,,, (1hours)
multi_targeted_non_malicious,1,DT,PGD-20-SNN-targeted-benign,0.05,3,0.8178721174004193,0.8173879344522669,0.45073375262054505,0.40803544111611423,0.36713836477987427,0.4704714640198511,0.8131551362683438,6,716,2015,20.0,9.5,0.031578947368421054,,,,, (1hours)
